tax_id,address,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,file,sub_address,search_by_address,geometry,lat,lng
3000388,100 Wild Irishman RD  Unit #1119,Dillon,80435,1,2,991,1973,Condominium,7/3/17,360000,2017,100 Wild Irishman RD,100+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60244369999999, 'lng': -105.97634}",39.60244369999999,-105.97634
3000660,320 Tennis Club RD  Unit #1308,Dillon,80435,2,3,1417,1974,Condominium,6/2/17,412500,2017,320 Tennis Club RD,320+Tennis+Club+RD+Dillon+CO,"{'lat': 39.60894649999999, 'lng': -105.9730862}",39.60894649999999,-105.9730862
3000682,650 Tennis Club RD  Unit #1340,Dillon,80435,3,3,1637,1974,Condominium,10/2/17,525000,2017,650 Tennis Club RD,650+Tennis+Club+RD+Dillon+CO,"{'lat': 39.609281, 'lng': -105.9697}",39.609281,-105.9697
3000093,423 Wild Irishman RD  Unit #13201,Dillon,80435,2,1,855,1972,Condominium,8/4/17,294500,2017,423 Wild Irishman RD,423+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041871, 'lng': -105.9723431}",39.604187100000004,-105.97234309999999
3000057,92 Lenawee LN,Dillon,80435,4,3,3157,1981,Sfr,9/1/17,1050000,2017,92 Lenawee LN,92+Lenawee+LN+Dillon+CO,"{'lat': 39.6007503, 'lng': -105.9808673}",39.600750299999994,-105.9808673
2809581,1051 Range RD,Blue River,80424,4,5,3589,2007,Sfr,5/12/17,1010100,2017,1051 Range RD,1051+Range+RD+Breckenridge+CO,"{'lat': 39.39199139999999, 'lng': -106.0448913}",39.39199139999999,-106.04489129999999
3000644,1668 Soda Ridge RD,Dillon,80435,3,3,1850,1977,Sfr,7/19/17,650000,2017,1668 Soda Ridge RD,1668+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.600376, 'lng': -105.979213}",39.600376000000004,-105.97921299999999
3000489,5149 Montezuma RD,Montezuma,80435,4,3,1876,1973,Sfr,10/13/17,590000,2017,5149 Montezuma RD,5149+Montezuma+RD+Montezuma+CO,"{'lat': 39.5839591, 'lng': -105.8691055}",39.5839591,-105.86910549999999
2809128,251 Emmett Lode RD,Breckenridge,80424,4,5,3742,1997,Sfr,10/4/17,1620000,2017,251 Emmett Lode RD,251+Emmett+Lode+RD+Breckenridge+CO,"{'lat': 39.4720568, 'lng': -106.0110237}",39.4720568,-106.0110237
2803646,2329 Estates DR,Breckenridge,80424,5,5,6290,2000,Sfr,10/31/17,2799812,2017,2329 Estates DR,2329+Estates+DR+Breckenridge+CO,"{'lat': 39.5209936, 'lng': -106.0081111}",39.5209936,-106.00811110000001
2803510,1134 Estates DR,Breckenridge,80424,5,5,4576,1991,Sfr,9/20/17,1825000,2017,1134 Estates DR,1134+Estates+DR+Breckenridge+CO,"{'lat': 39.5267848, 'lng': -106.011016}",39.5267848,-106.011016
2803704,264 Juniata CIR,Breckenridge,80424,5,8,8319,2000,Sfr,3/14/17,3375000,2017,264 Juniata CIR,264+Juniata+CIR+Breckenridge+CO,"{'lat': 39.473706, 'lng': -106.022196}",39.473706,-106.022196
2803584,1136 Tiger RD,Breckenridge,80424,4,5,5395,2007,Sfr,1/5/17,2220100,2017,1136 Tiger RD,1136+Tiger+RD+Breckenridge+CO,"{'lat': 39.5289582, 'lng': -106.0243892}",39.528958200000005,-106.0243892
2804028,1590 Forest Hills DR,Breckenridge,80424,5,8,6596,2001,Sfr,8/3/17,1445000,2017,1590 Forest Hills DR,1590+Forest+Hills+DR+Breckenridge+CO,"{'lat': 39.4939463, 'lng': -106.0358139}",39.4939463,-106.0358139
2803701,483 Juniata CIR,Breckenridge,80424,4,4,5143,2000,Sfr,12/1/17,1405000,2017,483 Juniata CIR,483+Juniata+CIR+Breckenridge+CO,"{'lat': 39.4733232, 'lng': -106.0198896}",39.4733232,-106.0198896
2803451, 56th,Breckenridge,80424,2,1,864,1996,Sfr,11/13/17,462000,2017,56th,56th+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2807040,122 Louise Placer RD,Blue River,80424,4,5,4231,1997,Sfr,10/23/17,1210000,2017,122 Louise Placer RD,122+Louise+Placer+RD+Blue+River+CO,"{'lat': 39.4469942, 'lng': -106.0419171}",39.446994200000006,-106.04191709999999
2803445,303 Four Oclock Run RD,Breckenridge,80424,4,4,3552,1979,Sfr,11/8/17,1200000,2017,303 Four Oclock Run RD,303+Four+Oclock+Run+RD+Breckenridge+CO,"{'lat': 39.4790242, 'lng': -106.0606425}",39.479024200000005,-106.0606425
2803394,707 Gateway DR,Breckenridge,80424,3,3,2647,1992,Sfr,11/30/17,1275000,2017,707 Gateway DR,707+Gateway+DR+Breckenridge+CO,"{'lat': 39.5410964, 'lng': -106.0418965}",39.5410964,-106.04189650000001
2807029, 184th,Breckenridge,80424,3,4,4335,2002,Sfr,5/4/17,829674,2017,184th,184th+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2803495,919 Estates DR,Breckenridge,80424,5,5,4515,2000,Sfr,5/26/17,1900000,2017,919 Estates DR,919+Estates+DR+Breckenridge+CO,"{'lat': 39.5249509, 'lng': -106.0133921}",39.52495089999999,-106.01339209999999
2802612,65 Bradley CIR,Blue River,80424,5,4,3742,2011,Sfr,11/3/17,905000,2017,65 Bradley CIR,65+Bradley+CIR+Breckenridge+CO,"{'lat': 39.38658179999999, 'lng': -106.0530193}",39.38658179999999,-106.0530193
2802324,867 Airport RD  Unit #9,Breckenridge,80424,3,4,1875,1973,Condominium,5/22/17,540000,2017,867 Airport RD,867+Airport+RD+Breckenridge+CO,"{'lat': 39.4941527, 'lng': -106.0499962}",39.4941527,-106.04999620000001
2802623,182 Blue Lakes RD,Blue River,80424,3,2,2042,1983,Sfr,11/3/17,550000,2017,182 Blue Lakes RD,182+Blue+Lakes+RD+Breckenridge+CO,"{'lat': 39.383046, 'lng': -106.065866}",39.383046,-106.06586599999999
2802468,536 Moonstone RD,Breckenridge,80424,5,5,3750,1982,Sfr,6/13/17,930000,2017,536 Moonstone RD,536+Moonstone+RD+Breckenridge+CO,"{'lat': 39.4794022, 'lng': -106.0283609}",39.4794022,-106.02836090000002
2802291,185 Sunset DR,Blue River,80424,4,3,2199,2010,Sfr,8/10/17,782500,2017,185 Sunset DR,185+Sunset+DR+Breckenridge+CO,"{'lat': 39.44563369999999, 'lng': -106.0477843}",39.44563369999999,-106.04778429999999
2802463,1396 Forest Hills DR,Breckenridge,80424,3,4,3140,1981,Sfr,4/5/17,929000,2017,1396 Forest Hills DR,1396+Forest+Hills+DR+Breckenridge+CO,"{'lat': 39.4984936, 'lng': -106.036164}",39.498493599999996,-106.03616399999999
2802308,113 Sherwood TRL,Breckenridge,80424,3,2,1536,1980,Sfr,5/26/17,691000,2017,113 Sherwood TRL,113+Sherwood+TRL+Breckenridge+CO,"{'lat': 39.5463571, 'lng': -106.0485237}",39.5463571,-106.04852369999999
2802699,71 Upland DR,Breckenridge,80424,5,4,3105,1967,Sfr,8/17/17,1279000,2017,71 Upland DR,71+Upland+DR+Breckenridge+CO,"{'lat': 39.5296966, 'lng': -106.0349823}",39.5296966,-106.03498229999998
2803306,3142 Boreas Pass RD,Breckenridge,80424,4,3,2420,1973,Sfr,7/6/17,635320,2017,3142 Boreas Pass RD,3142+Boreas+Pass+RD+Breckenridge+CO,"{'lat': 39.4643175, 'lng': -106.0167905}",39.4643175,-106.0167905
2802567,213 Rena RD,Blue River,80424,3,2,1584,2004,Sfr,9/15/17,680000,2017,213 Rena RD,213+Rena+RD+Breckenridge+CO,"{'lat': 39.3897937, 'lng': -106.0506773}",39.389793700000006,-106.0506773
2801606,206 Robertson LN,Blue River,80424,4,3,2456,2018,Sfr,10/16/17,98000,2017,206 Robertson LN,206+Robertson+LN+Breckenridge+CO,"{'lat': 39.3727247, 'lng': -106.0665491}",39.372724700000006,-106.06654909999999
2802153,26 Dunkin DR,Breckenridge,80424,4,4,4431,2015,Sfr,6/8/17,1479500,2017,26 Dunkin DR,26+Dunkin+DR+Breckenridge+CO,"{'lat': 39.4714003, 'lng': -106.0188704}",39.4714003,-106.01887040000001
2802140,513 Blue Ridge RD,Breckenridge,80424,3,3,2646,2013,Sfr,11/30/17,325000,2017,513 Blue Ridge RD,513+Blue+Ridge+RD+Breckenridge+CO,"{'lat': 39.5040276, 'lng': -106.0629664}",39.5040276,-106.06296640000001
2801747,34 Beavers DR,Breckenridge,80424,4,5,5415,2012,Sfr,1/5/17,4060000,2017,34 Beavers DR,34+Beavers+DR+Breckenridge+CO,"{'lat': 39.48134719999999, 'lng': -106.0556369}",39.48134719999999,-106.0556369
2802238,5622 French Gulch RD,Breckenridge,80424,1,1,1120,1972,Sfr,5/26/17,440000,2017,5622 French Gulch RD,5622+French+Gulch+RD+Breckenridge+CO,"{'lat': 39.4863179, 'lng': -105.9802866}",39.4863179,-105.98028659999999
2802019,115 Sunset DR,Blue River,80424,3,4,3903,2004,Sfr,11/14/17,1075000,2017,115 Sunset DR,115+Sunset+DR+Breckenridge+CO,"{'lat': 39.4449546, 'lng': -106.0467281}",39.4449546,-106.0467281
2801785,54 Lake View CIR W,Breckenridge,80424,4,3,3108,1995,Sfr,5/3/17,915000,2017,54 Lake View CIR W,54+Lake+View+CIR+W+Breckenridge+CO,"{'lat': 39.5590415, 'lng': -106.0523435}",39.5590415,-106.0523435
2802120,214 Carroll LN,Blue River,80424,3,2,3615,1999,Sfr,5/30/17,579000,2017,214 Carroll LN,214+Carroll+LN+Breckenridge+CO,"{'lat': 39.372124, 'lng': -106.0593796}",39.372124,-106.05937959999999
2801834,252 Sally CIR,Blue River,80424,3,3,3145,1994,Sfr,2/13/17,618000,2017,252 Sally CIR,252+Sally+CIR+Breckenridge+CO,"{'lat': 39.3901837, 'lng': -106.0515498}",39.39018370000001,-106.05154979999999
2801753,283 Camron LN,Blue River,80424,4,4,2107,1999,Sfr,2/28/17,540000,2017,283 Camron LN,283+Camron+LN+Breckenridge+CO,"{'lat': 39.3737893, 'lng': -106.0642203}",39.3737893,-106.0642203
2802176, 317th,Breckenridge,80424,4,4,3086,1999,Sfr,10/17/17,921000,2017,317th,317th+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2801577,221 Kimmes LN,Blue River,80424,4,3,2631,2005,Sfr,4/27/17,795000,2017,221 Kimmes LN,221+Kimmes+LN+Breckenridge+CO,"{'lat': 39.3728168, 'lng': -106.0634209}",39.372816799999995,-106.0634209
2801864,99 Bearing Tree RD,Breckenridge,80424,4,4,2253,1975,Sfr,10/23/17,690000,2017,99 Bearing Tree RD,99+Bearing+Tree+RD+Breckenridge+CO,"{'lat': 39.4985729, 'lng': -106.0369015}",39.4985729,-106.03690149999998
2801963,733 Range RD,Blue River,80424,2,1,1848,1979,Sfr,4/12/17,545000,2017,733 Range RD,733+Range+RD+Breckenridge+CO,"{'lat': 39.3940065, 'lng': -106.0461091}",39.3940065,-106.0461091
2801930,349 Lake View CIR W,Breckenridge,80424,3,3,2112,2008,Sfr,6/30/17,716150,2017,349 Lake View CIR W,349+Lake+View+CIR+W+Breckenridge+CO,"{'lat': 39.5562038, 'lng': -106.0526721}",39.55620379999999,-106.0526721
2801920,399 Lake View CIR W,Breckenridge,80424,3,3,2956,1995,Sfr,1/4/17,837500,2017,399 Lake View CIR W,399+Lake+View+CIR+W+Breckenridge+CO,"{'lat': 39.5551284, 'lng': -106.0526749}",39.5551284,-106.05267490000001
2801962,683 Range RD,Blue River,80424,5,5,2958,1982,Sfr,10/17/17,700000,2017,683 Range RD,683+Range+RD+Breckenridge+CO,"{'lat': 39.393758, 'lng': -106.0461409}",39.393758,-106.0461409
2801668,517 Moonstone RD,Breckenridge,80424,5,4,4160,1981,Sfr,7/27/17,974000,2017,517 Moonstone RD,517+Moonstone+RD+Breckenridge+CO,"{'lat': 39.479895, 'lng': -106.031575}",39.479895,-106.031575
2801176,427 Tordal WAY,Blue River,80424,3,3,2877,2018,Sfr,11/16/17,230000,2017,427 Tordal WAY,427+Tordal+WAY+Breckenridge+CO,"{'lat': 39.3872008, 'lng': -106.0503006}",39.387200799999995,-106.0503006
2800864,364 Blue Flag CIR,Breckenridge,80424,4,4,4767,2017,Sfr,5/31/17,322500,2017,364 Blue Flag CIR,364+Blue+Flag+CIR+Breckenridge+CO,"{'lat': 39.4663024, 'lng': -106.0358691}",39.4663024,-106.03586909999999
2801203,60 Monte Cristo DR,Breckenridge,80424,5,5,3289,2012,Sfr,5/31/17,1410750,2017,60 Monte Cristo DR,60+Monte+Cristo+DR+Breckenridge+CO,"{'lat': 39.46334299999999, 'lng': -106.0378761}",39.46334299999999,-106.03787609999999
2801188,516 Lake View CIR E,Silverthorne,80498,1,2,1224,1971,Sfr,11/15/17,537000,2017,516 Lake View CIR E,516+Lake+View+CIR+E+Breckenridge+CO,"{'lat': 39.62662050000001, 'lng': -106.081299}",39.62662050000001,-106.081299
2801005,71 Elk Horn LN,Breckenridge,80424,3,2,1544,1973,Sfr,11/13/17,665000,2017,71 Elk Horn LN,71+Elk+Horn+LN+Breckenridge+CO,"{'lat': 39.4809815, 'lng': -106.0328148}",39.4809815,-106.03281480000001
2801249, 61st,Breckenridge,80424,3,2,1360,1973,Sfr,10/31/17,475000,2017,61st,61st+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2800932,45 Upland DR,Breckenridge,80424,5,5,5791,2004,Sfr,9/29/17,1650000,2017,45 Upland DR,45+Upland+DR+Breckenridge+CO,"{'lat': 39.52909349999999, 'lng': -106.0350188}",39.52909349999999,-106.0350188
2800975,9 Magnum Bonum DR,Breckenridge,80424,3,2,960,1973,Sfr,3/17/17,391000,2017,9 Magnum Bonum DR,9+Magnum+Bonum+DR+Breckenridge+CO,"{'lat': 39.4907102, 'lng': -106.0401957}",39.4907102,-106.0401957
2801547,299 Lee LN,Blue River,80424,2,3,2166,1994,Sfr,6/9/17,535000,2017,299 Lee LN,299+Lee+LN+Breckenridge+CO,"{'lat': 39.3736572, 'lng': -106.0601947}",39.373657200000004,-106.0601947
2801496,164 Carroll LN,Blue River,80424,4,3,2378,1991,Sfr,12/15/17,680000,2017,164 Carroll LN,164+Carroll+LN+Breckenridge+CO,"{'lat': 39.3716549, 'lng': -106.0600455}",39.3716549,-106.0600455
2801162, 377th,Breckenridge,80424,3,3,2860,1985,Sfr,8/25/17,635000,2017,377th,377th+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2801037,71 Quandary RD,Blue River,80424,2,2,1728,1975,Sfr,10/9/17,635000,2017,71 Quandary RD,71+Quandary+RD+Breckenridge+CO,"{'lat': 39.396386, 'lng': -106.0506915}",39.396386,-106.0506915
2801097,265 Delaware DR,Breckenridge,80424,2,1,1032,1969,Sfr,11/9/17,500000,2017,265 Delaware DR,265+Delaware+DR+Breckenridge+CO,"{'lat': 39.5313849, 'lng': -106.0343108}",39.5313849,-106.0343108
2801380,156 Wagon RD,Breckenridge,80424,3,2,1540,1970,Sfr,9/18/17,698000,2017,156 Wagon RD,156+Wagon+RD+Breckenridge+CO,"{'lat': 39.4599687, 'lng': -106.0339856}",39.459968700000005,-106.0339856
2800988,32 Magnum Bonum DR,Breckenridge,80424,3,2,960,1973,Sfr,9/19/17,50000,2017,32 Magnum Bonum DR,32+Magnum+Bonum+DR+Breckenridge+CO,"{'lat': 39.49186359999999, 'lng': -106.0426298}",39.49186359999999,-106.0426298
2800762,123 Lake View CIR E,Blue River,80424,2,2,1700,2018,Sfr,9/28/17,145000,2017,123 Lake View CIR E,123+Lake+View+CIR+E+Breckenridge+CO,"{'lat': 39.4460367, 'lng': -106.0451528}",39.4460367,-106.0451528
2800385, 247th,Breckenridge,80424,3,2,3429,1996,Sfr,9/29/17,1060000,2017,247th,247th+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2800160,654 Blue Ridge RD,Breckenridge,80424,3,2,1536,1971,Sfr,12/4/17,274000,2017,654 Blue Ridge RD,654+Blue+Ridge+RD+Breckenridge+CO,"{'lat': 39.5058204, 'lng': -106.0611936}",39.5058204,-106.0611936
2800254,922 Braddock DR,Breckenridge,80424,2,2,1860,1980,Sfr,6/30/17,645000,2017,922 Braddock DR,922+Braddock+DR+Breckenridge+CO,"{'lat': 39.5335407, 'lng': -106.0348258}",39.5335407,-106.0348258
2800377,107 Skiwatch DR  Unit #14,Breckenridge,80424,2,2,1111,1971,Condominium,8/8/17,724000,2017,107 Skiwatch DR,107+Skiwatch+DR+Breckenridge+CO,"{'lat': 39.4815837, 'lng': -106.0688859}",39.48158370000001,-106.06888590000001
2800805, 343rd,Breckenridge,80424,3,2,2077,1983,Sfr,6/1/17,670000,2017,343rd,343rd+Breckenridge+CO,"{'lat': 39.4816537, 'lng': -106.0383518}",39.4816537,-106.03835179999999
2800675,175 Timberlane CIR,Breckenridge,80424,3,4,2964,2001,Sfr,9/6/17,1100000,2017,175 Timberlane CIR,175+Timberlane+CIR+Breckenridge+CO,"{'lat': 39.4801884, 'lng': -106.0336872}",39.480188399999996,-106.0336872
2800539,420 Timberlane CIR,Breckenridge,80424,2,1,1104,1973,Sfr,9/1/17,425000,2017,420 Timberlane CIR,420+Timberlane+CIR+Breckenridge+CO,"{'lat': 39.4811211, 'lng': -106.0304271}",39.4811211,-106.0304271
2800317,34 Magnum Bonum DR,Breckenridge,80424,3,2,1464,1973,Sfr,9/25/17,385000,2017,34 Magnum Bonum DR,34+Magnum+Bonum+DR+Breckenridge+CO,"{'lat': 39.4919185, 'lng': -106.0430086}",39.4919185,-106.0430086
2800787,122 Blue Lakes RD,Blue River,80424,2,2,1294,1972,Sfr,10/20/17,435000,2017,122 Blue Lakes RD,122+Blue+Lakes+RD+Breckenridge+CO,"{'lat': 39.38271599999999, 'lng': -106.064989}",39.38271599999999,-106.06498899999998
2800633,245 Timberlane CIR,Breckenridge,80424,3,3,2944,1982,Sfr,7/3/17,770000,2017,245 Timberlane CIR,245+Timberlane+CIR+Breckenridge+CO,"{'lat': 39.479866, 'lng': -106.0334576}",39.479865999999994,-106.03345759999999
2800176,174 Blue Flag CIR,Breckenridge,80424,5,4,2802,1974,Sfr,4/28/17,705000,2017,174 Blue Flag CIR,174+Blue+Flag+CIR+Breckenridge+CO,"{'lat': 39.4632622, 'lng': -106.0356359}",39.4632622,-106.03563590000002
2800387,4192 State Hwy 9  Unit #41-U,Blue River,80424,1,2,432,1968,Condominium,10/30/17,179100,2017,4192 State Hwy 9,4192+State+Hwy+9+Breckenridge+CO,"{'lat': 39.4015242, 'lng': -106.0493663}",39.401524200000004,-106.04936629999999
2800188,4192 State Hwy 9  Unit #3-L,Blue River,80424,1,1,432,1968,Condominium,7/10/17,185000,2017,4192 State Hwy 9,4192+State+Hwy+9+Breckenridge+CO,"{'lat': 39.4015242, 'lng': -106.0493663}",39.401524200000004,-106.04936629999999
2800732,1002 High Point DR,Breckenridge,80424,4,4,3456,2000,Sfr,5/17/17,1025000,2017,1002 High Point DR,1002+High+Point+DR+Breckenridge+CO,"{'lat': 39.4785896, 'lng': -106.0201421}",39.4785896,-106.02014209999999
2800238,3311 Boreas Pass RD,Breckenridge,80424,2,2,1304,1983,Sfr,12/19/17,885000,2017,3311 Boreas Pass RD,3311+Boreas+Pass+RD+Breckenridge+CO,"{'lat': 39.4630278, 'lng': -106.0189484}",39.4630278,-106.01894840000001
2800161,284 Carroll LN,Blue River,80424,3,1,1074,1997,Sfr,6/12/17,425100,2017,284 Carroll LN,284+Carroll+LN+Breckenridge+CO,"{'lat': 39.3732719, 'lng': -106.0592188}",39.3732719,-106.05921880000001
2800520,1277 Forest Hills DR,Breckenridge,80424,4,3,2859,1986,Sfr,9/29/17,1010000,2017,1277 Forest Hills DR,1277+Forest+Hills+DR+Breckenridge+CO,"{'lat': 39.5002929, 'lng': -106.0356066}",39.5002929,-106.0356066
2800435,626 Tordal WAY,Blue River,80424,2,2,1767,1978,Sfr,7/10/17,433675,2017,626 Tordal WAY,626+Tordal+WAY+Breckenridge+CO,"{'lat': 39.3852108, 'lng': -106.0487486}",39.385210799999996,-106.04874860000001
2800240,4192 State Hwy 9  Unit #37-U,Blue River,80424,1,2,432,1968,Condominium,10/11/17,205500,2017,4192 State Hwy 9,4192+State+Hwy+9+Breckenridge+CO,"{'lat': 39.4015242, 'lng': -106.0493663}",39.401524200000004,-106.04936629999999
2800689,121 Saw Mill RUN,Breckenridge,80424,8,6,5580,1995,Sfr,5/5/17,2172000,2017,121 Saw Mill RUN,121+Saw+Mill+RUN+Breckenridge+CO,"{'lat': 39.4802784, 'lng': -106.0622268}",39.480278399999996,-106.06222679999999
200271,67 Sitzmark CIR,Breckenridge,80424,3,2,2264,1972,Sfr,9/20/17,725000,2017,67 Sitzmark CIR,67+Sitzmark+CIR+Breckenridge+CO,"{'lat': 39.4991346, 'lng': -106.0566472}",39.499134600000005,-106.0566472
200816,81 Pine CIR,Breckenridge,80424,3,4,4443,2010,Sfr,12/15/17,1389500,2017,81 Pine CIR,81+Pine+CIR+Breckenridge+CO,"{'lat': 39.4961036, 'lng': -106.0622039}",39.496103600000005,-106.06220390000001
200651,158 Snowshoe CIR,Breckenridge,80424,4,4,3219,1979,Sfr,12/28/17,280000,2017,158 Snowshoe CIR,158+Snowshoe+CIR+Breckenridge+CO,"{'lat': 39.50424539999999, 'lng': -106.0658114}",39.50424539999999,-106.0658114
200617,52 Tin Cup CIR,Breckenridge,80424,2,2,1868,1981,Sfr,10/17/17,560000,2017,52 Tin Cup CIR,52+Tin+Cup+CIR+Breckenridge+CO,"{'lat': 39.5057337, 'lng': -106.0699847}",39.50573370000001,-106.0699847
200481,1009 American WAY,Breckenridge,80424,5,4,3720,1980,Sfr,3/30/17,695000,2017,1009 American WAY,1009+American+WAY+Breckenridge+CO,"{'lat': 39.5045893, 'lng': -106.0582659}",39.5045893,-106.0582659
200845,79 Zeppelin WAY,Breckenridge,80424,4,7,4283,2012,Sfr,11/15/17,885000,2017,79 Zeppelin WAY,79+Zeppelin+WAY+Breckenridge+CO,"{'lat': 39.4909867, 'lng': -106.060627}",39.4909867,-106.060627
200802,94 Lone Hand WAY,Breckenridge,80424,4,4,3108,2008,Sfr,6/23/17,1180100,2017,94 Lone Hand WAY,94+Lone+Hand+WAY+Breckenridge+CO,"{'lat': 39.49994299999999, 'lng': -106.0656095}",39.49994299999999,-106.0656095
200261,30 Shadows DR,Breckenridge,80424,5,4,3566,1993,Sfr,4/21/17,815000,2017,30 Shadows DR,30+Shadows+DR+Breckenridge+CO,"{'lat': 39.5046033, 'lng': -106.0597699}",39.5046033,-106.0597699
200548,244 Lone Hand WAY,Breckenridge,80424,4,4,3680,2002,Sfr,3/24/17,1175000,2017,244 Lone Hand WAY,244+Lone+Hand+WAY+Breckenridge+CO,"{'lat': 39.5004354, 'lng': -106.0647297}",39.5004354,-106.0647297
200487,4034 Ski Hill RD,Breckenridge,80424,3,2,1761,1982,Sfr,2/2/17,560000,2017,4034 Ski Hill RD,4034+Ski+Hill+RD+Breckenridge+CO,"{'lat': 39.4964378, 'lng': -106.0656941}",39.496437799999995,-106.06569409999999
200320,32 Brook ST,Breckenridge,80424,5,5,5069,2000,Sfr,3/23/17,1135000,2017,32 Brook ST,32+Brook+ST+Breckenridge+CO,"{'lat': 39.4977617, 'lng': -106.0602292}",39.497761700000005,-106.06022920000001
200871,3724 Ski Hill RD,Breckenridge,80424,3,5,3945,1997,Sfr,12/4/17,1060000,2017,3724 Ski Hill RD,3724+Ski+Hill+RD+Breckenridge+CO,"{'lat': 39.4987931, 'lng': -106.0604588}",39.49879310000001,-106.06045879999999
200787,1209 American WAY,Breckenridge,80424,3,4,2509,1992,Sfr,10/27/17,905100,2017,1209 American WAY,1209+American+WAY+Breckenridge+CO,"{'lat': 39.5025954, 'lng': -106.0605966}",39.5025954,-106.0605966
200356,921 Fairview BLVD  Unit #16,Breckenridge,80424,2,2,1058,1973,Townhouse,11/16/17,355000,2017,921 Fairview BLVD,921+Fairview+BLVD+Breckenridge+CO,"{'lat': 39.5249855, 'lng': -106.04465}",39.5249855,-106.04465
200573,901 Fairview BLVD  Unit #23,Breckenridge,80424,2,2,1168,1973,Townhouse,8/16/17,360000,2017,901 Fairview BLVD,901+Fairview+BLVD+Breckenridge+CO,"{'lat': 39.5252076, 'lng': -106.0449497}",39.5252076,-106.0449497
200242,931 Fairview BLVD  Unit #1,Breckenridge,80424,2,2,1058,1973,Townhouse,9/8/17,330000,2017,931 Fairview BLVD,931+Fairview+BLVD+Breckenridge+CO,"{'lat': 39.5254423, 'lng': -106.0444063}",39.525442299999995,-106.0444063
200807,382 Fairview BLVD,Breckenridge,80424,3,3,4131,1985,Sfr,11/10/17,1340000,2017,382 Fairview BLVD,382+Fairview+BLVD+Breckenridge+CO,"{'lat': 39.5180781, 'lng': -106.0458097}",39.518078100000004,-106.0458097
2800034,134 Rena RD,Blue River,80424,2,2,1344,1984,Sfr,12/8/17,560000,2017,134 Rena RD,134+Rena+RD+Breckenridge+CO,"{'lat': 39.3887468, 'lng': -106.050264}",39.3887468,-106.05026399999998
200826,222 Silver CIR,Breckenridge,80424,3,3,2452,1993,Sfr,7/20/17,822000,2017,222 Silver CIR,222+Silver+CIR+Breckenridge+CO,"{'lat': 39.521333, 'lng': -106.0414474}",39.521333,-106.04144740000001
